year,round,driverId,constructorId,grid,position,points,status,circuitId,date,quali_pos
2024,13,sainz,ferrari,4,6,8.0,Finished,hungaroring,2024-07-21,4.0
2024,13,perez,red_bull,16,7,6.0,Finished,hungaroring,2024-07-21,16.0
2024,13,russell,mercedes,17,8,5.0,Finished,hungaroring,2024-07-21,17.0
2024,13,tsunoda,rb,10,9,2.0,Finished,hungaroring,2024-07-21,10.0
2024,13,stroll,aston_martin,8,10,1.0,Finished,hungaroring,2024-07-21,8.0
2024,13,alonso,aston_martin,7,11,0.0,Finished,hungaroring,2024-07-21,7.0
2024,13,ricciardo,rb,9,12,0.0,Lapped,hungaroring,2024-07-21,9.0
2024,13,hulkenberg,haas,11,13,0.0,Lapped,hungaroring,2024-07-21,11.0
2024,13,albon,williams,13,14,0.0,Lapped,hungaroring,2024-07-21,13.0
2024,13,kevin_magnussen,haas,15,15,0.0,Lapped,hungaroring,2024-07-21,15.0
2024,13,bottas,sauber,12,16,0.0,Lapped,hungaroring,2024-07-21,12.0
2024,13,sargeant,williams,14,17,0.0,Lapped,hungaroring,2024-07-21,14.0
2024,13,ocon,alpine,19,18,0.0,Lapped,hungaroring,2024-07-21,19.0
2024,13,zhou,sauber,18,19,0.0,Lapped,hungaroring,2024-07-21,18.0
2024,13,gasly,alpine,20,20,0.0,Retired,hungaroring,2024-07-21,20.0
2024,14,hamilton,mercedes,3,1,25.0,Finished,spa,2024-07-28,4.0
2024,14,piastri,mclaren,5,2,18.0,Finished,spa,2024-07-28,6.0
2024,14,leclerc,ferrari,1,3,15.0,Finished,spa,2024-07-28,2.0
2024,14,max_verstappen,red_bull,11,4,12.0,Finished,spa,2024-07-28,1.0
2024,14,norris,mclaren,4,5,10.0,Finished,spa,2024-07-28,5.0
2024,14,sainz,ferrari,7,6,8.0,Finished,spa,2024-07-28,8.0
2024,14,perez,red_bull,2,7,7.0,Finished,spa,2024-07-28,3.0
2024,14,alonso,aston_martin,8,8,4.0,Finished,spa,2024-07-28,9.0
2024,14,ocon,alpine,9,9,2.0,Finished,spa,2024-07-28,10.0
2024,14,ricciardo,rb,13,10,1.0,Finished,spa,2024-07-28,13.0
2024,14,stroll,aston_martin,15,11,0.0,Finished,spa,2024-07-28,15.0
2024,14,albon,williams,10,12,0.0,Finished,spa,2024-07-28,11.0
2024,14,gasly,alpine,12,13,0.0,Finished,spa,2024-07-28,12.0
2024,14,kevin_magnussen,haas,17,14,0.0,Finished,spa,2024-07-28,17.0
2024,14,bottas,sauber,14,15,0.0,Finished,spa,2024-07-28,14.0
2024,14,tsunoda,rb,20,16,0.0,Finished,spa,2024-07-28,18.0
2024,14,sargeant,williams,18,17,0.0,Finished,spa,2024-07-28,19.0
2024,14,hulkenberg,haas,16,18,0.0,Finished,spa,2024-07-28,16.0
2024,14,zhou,sauber,19,19,0.0,Retired,spa,2024-07-28,20.0
2024,14,russell,mercedes,6,20,0.0,Disqualified,spa,2024-07-28,7.0
2024,15,norris,mclaren,1,1,26.0,Finished,zandvoort,2024-08-25,1.0
2024,15,max_verstappen,red_bull,2,2,18.0,Finished,zandvoort,2024-08-25,2.0
2024,15,leclerc,ferrari,6,3,15.0,Finished,zandvoort,2024-08-25,6.0
2024,15,piastri,mclaren,3,4,12.0,Finished,zandvoort,2024-08-25,3.0
2024,15,sainz,ferrari,10,5,10.0,Finished,zandvoort,2024-08-25,10.0
2024,15,perez,red_bull,5,6,8.0,Finished,zandvoort,2024-08-25,5.0
2024,15,russell,mercedes,4,7,6.0,Finished,zandvoort,2024-08-25,4.0
2024,15,hamilton,mercedes,14,8,4.0,Finished,zandvoort,2024-08-25,11.0
2024,15,gasly,alpine,9,9,2.0,Lapped,zandvoort,2024-08-25,9.0
2024,15,alonso,aston_martin,7,10,1.0,Lapped,zandvoort,2024-08-25,7.0
2024,15,hulkenberg,haas,12,11,0.0,Lapped,zandvoort,2024-08-25,13.0
2024,15,ricciardo,rb,13,12,0.0,Lapped,zandvoort,2024-08-25,15.0
2024,15,stroll,aston_martin,8,13,0.0,Lapped,zandvoort,2024-08-25,8.0
2024,15,albon,williams,19,14,0.0,Lapped,zandvoort,2024-08-25,10.0
2024,15,ocon,alpine,15,15,0.0,Lapped,zandvoort,2024-08-25,16.0
2024,15,sargeant,williams,18,16,0.0,Lapped,zandvoort,2024-08-25,20.0
2024,15,tsunoda,rb,11,17,0.0,Lapped,zandvoort,2024-08-25,12.0
2024,15,kevin_magnussen,haas,20,18,0.0,Lapped,zandvoort,2024-08-25,14.0
2024,15,bottas,sauber,16,19,0.0,Lapped,zandvoort,2024-08-25,17.0
2024,15,zhou,sauber,17,20,0.0,Lapped,zandvoort,2024-08-25,18.0
2024,16,leclerc,ferrari,4,1,25.0,Finished,monza,2024-09-01,4.0
2024,16,piastri,mclaren,2,2,18.0,Finished,monza,2024-09-01,2.0
2024,16,norris,mclaren,1,3,16.0,Finished,monza,2024-09-01,1.0
2024,16,sainz,ferrari,5,4,12.0,Finished,monza,2024-09-01,5.0
2024,16,hamilton,mercedes,6,5,10.0,Finished,monza,2024-09-01,6.0
2024,16,max_verstappen,red_bull,7,6,8.0,Finished,monza,2024-09-01,7.0
2024,16,russell,mercedes,3,7,6.0,Finished,monza,2024-09-01,3.0
2024,16,perez,red_bull,8,8,4.0,Finished,monza,2024-09-01,8.0
2024,16,albon,williams,9,9,2.0,Finished,monza,2024-09-01,9.0
2024,16,kevin_magnussen,haas,13,10,1.0,Finished,monza,2024-09-01,13.0
2024,16,alonso,aston_martin,11,11,0.0,Finished,monza,2024-09-01,11.0
2024,16,colapinto,williams,18,12,0.0,Finished,monza,2024-09-01,18.0
2024,16,ricciardo,rb,12,13,0.0,Finished,monza,2024-09-01,12.0
2024,16,ocon,alpine,15,14,0.0,Lapped,monza,2024-09-01,15.0
2024,16,gasly,alpine,14,15,0.0,Lapped,monza,2024-09-01,14.0
2024,16,bottas,sauber,19,16,0.0,Lapped,monza,2024-09-01,19.0
2024,16,hulkenberg,haas,10,17,0.0,Lapped,monza,2024-09-01,10.0
2024,16,zhou,sauber,20,18,0.0,Lapped,monza,2024-09-01,20.0
2024,16,stroll,aston_martin,17,19,0.0,Lapped,monza,2024-09-01,17.0
2024,16,tsunoda,rb,16,20,0.0,Retired,monza,2024-09-01,16.0
2024,17,piastri,mclaren,2,1,25.0,Finished,baku,2024-09-15,2.0
2024,17,leclerc,ferrari,1,2,18.0,Finished,baku,2024-09-15,1.0
2024,17,russell,mercedes,5,3,15.0,Finished,baku,2024-09-15,5.0
2024,17,norris,mclaren,15,4,13.0,Finished,baku,2024-09-15,16.0
2024,17,max_verstappen,red_bull,6,5,10.0,Finished,baku,2024-09-15,6.0
2024,17,alonso,aston_martin,7,6,8.0,Finished,baku,2024-09-15,8.0
2024,17,albon,williams,9,7,6.0,Finished,baku,2024-09-15,10.0
2024,17,colapinto,williams,8,8,4.0,Finished,baku,2024-09-15,9.0
2024,17,hamilton,mercedes,19,9,2.0,Finished,baku,2024-09-15,7.0
2024,17,bearman,haas,10,10,1.0,Finished,baku,2024-09-15,11.0
2024,17,hulkenberg,haas,12,11,0.0,Finished,baku,2024-09-15,13.0
2024,17,gasly,alpine,18,12,0.0,Finished,baku,2024-09-15,15.0
2024,17,ricciardo,rb,14,13,0.0,Finished,baku,2024-09-15,15.0
2024,17,zhou,sauber,17,14,0.0,Finished,baku,2024-09-15,18.0
2024,17,ocon,alpine,20,15,0.0,Lapped,baku,2024-09-15,19.0
2024,17,bottas,sauber,16,16,0.0,Lapped,baku,2024-09-15,17.0
2024,17,perez,red_bull,4,17,0.0,Retired,baku,2024-09-15,4.0
2024,17,sainz,ferrari,3,18,0.0,Retired,baku,2024-09-15,3.0
2024,17,stroll,aston_martin,13,19,0.0,Retired,baku,2024-09-15,14.0
2024,17,tsunoda,rb,11,20,0.0,Retired,baku,2024-09-15,12.0
2024,18,norris,mclaren,1,1,25.0,Finished,marina_bay,2024-09-22,1.0
2024,18,max_verstappen,red_bull,2,2,18.0,Finished,marina_bay,2024-09-22,2.0
2024,18,piastri,mclaren,5,3,15.0,Finished,marina_bay,2024-09-22,5.0
2024,18,russell,mercedes,4,4,12.0,Finished,marina_bay,2024-09-22,4.0
2024,18,leclerc,ferrari,9,5,10.0,Finished,marina_bay,2024-09-22,9.0
2024,18,hamilton,mercedes,3,6,8.0,Finished,marina_bay,2024-09-22,3.0
2024,18,sainz,ferrari,10,7,6.0,Finished,marina_bay,2024-09-22,10.0
2024,18,alonso,aston_martin,7,8,4.0,Lapped,marina_bay,2024-09-22,7.0
2024,18,hulkenberg,haas,6,9,2.0,Lapped,marina_bay,2024-09-22,6.0
2024,18,perez,red_bull,13,10,1.0,Lapped,marina_bay,2024-09-22,13.0
2024,18,colapinto,williams,12,11,0.0,Lapped,marina_bay,2024-09-22,12.0
2024,18,tsunoda,rb,8,12,0.0,Lapped,marina_bay,2024-09-22,8.0
2024,18,ocon,alpine,15,13,0.0,Lapped,marina_bay,2024-09-22,15.0
2024,18,stroll,aston_martin,17,14,0.0,Lapped,marina_bay,2024-09-22,17.0
2024,18,zhou,sauber,20,15,0.0,Lapped,marina_bay,2024-09-22,20.0
2024,18,bottas,sauber,19,16,0.0,Lapped,marina_bay,2024-09-22,19.0
2024,18,gasly,alpine,18,17,0.0,Lapped,marina_bay,2024-09-22,18.0
2024,18,ricciardo,rb,16,18,0.0,Lapped,marina_bay,2024-09-22,16.0
2024,18,kevin_magnussen,haas,14,19,0.0,Retired,marina_bay,2024-09-22,14.0
2024,18,albon,williams,11,20,0.0,Retired,marina_bay,2024-09-22,11.0
2024,19,leclerc,ferrari,4,1,25.0,Finished,americas,2024-10-20,4.0
2024,19,sainz,ferrari,3,2,18.0,Finished,americas,2024-10-20,3.0
2024,19,max_verstappen,red_bull,2,3,15.0,Finished,americas,2024-10-20,2.0
2024,19,norris,mclaren,1,4,12.0,Finished,americas,2024-10-20,1.0
2024,19,piastri,mclaren,5,5,10.0,Finished,americas,2024-10-20,5.0
2024,19,russell,mercedes,20,6,8.0,Finished,americas,2024-10-20,6.0
2024,19,perez,red_bull,9,7,6.0,Finished,americas,2024-10-20,10.0
2024,19,hulkenberg,haas,11,8,4.0,Finished,americas,2024-10-20,12.0
2024,19,lawson,rb,19,9,2.0,Finished,americas,2024-10-20,15.0
2024,19,colapinto,williams,15,10,1.0,Finished,americas,2024-10-20,17.0
2024,19,kevin_magnussen,haas,8,11,0.0,Finished,americas,2024-10-20,9.0
2024,19,gasly,alpine,6,12,0.0,Finished,americas,2024-10-20,7.0
2024,19,alonso,aston_martin,7,13,0.0,Lapped,americas,2024-10-20,8.0
2024,19,tsunoda,rb,10,14,0.0,Lapped,americas,2024-10-20,11.0
2024,19,stroll,aston_martin,13,15,0.0,Lapped,americas,2024-10-20,14.0
2024,19,albon,williams,14,16,0.0,Lapped,americas,2024-10-20,16.0
2024,19,bottas,sauber,16,17,0.0,Lapped,americas,2024-10-20,18.0
2024,19,ocon,alpine,12,18,0.0,Lapped,americas,2024-10-20,13.0
2024,19,zhou,sauber,18,19,0.0,Lapped,americas,2024-10-20,20.0
2024,19,hamilton,mercedes,17,20,0.0,Retired,americas,2024-10-20,19.0
2024,20,sainz,ferrari,1,1,25.0,Finished,rodriguez,2024-10-27,1.0
2024,20,norris,mclaren,3,2,18.0,Finished,rodriguez,2024-10-27,3.0
2024,20,leclerc,ferrari,4,3,16.0,Finished,rodriguez,2024-10-27,4.0
2024,20,hamilton,mercedes,6,4,12.0,Finished,rodriguez,2024-10-27,6.0
2024,20,russell,mercedes,5,5,10.0,Finished,rodriguez,2024-10-27,5.0
2024,20,max_verstappen,red_bull,2,6,8.0,Finished,rodriguez,2024-10-27,2.0
2024,20,kevin_magnussen,haas,7,7,6.0,Finished,rodriguez,2024-10-27,7.0
2024,20,piastri,mclaren,17,8,4.0,Finished,rodriguez,2024-10-27,17.0
2024,20,hulkenberg,haas,10,9,2.0,Lapped,rodriguez,2024-10-27,10.0
2024,20,gasly,alpine,8,10,1.0,Lapped,rodriguez,2024-10-27,8.0
2024,20,stroll,aston_martin,14,11,0.0,Lapped,rodriguez,2024-10-27,14.0
2024,20,colapinto,williams,16,12,0.0,Lapped,rodriguez,2024-10-27,16.0
2024,20,ocon,alpine,0,13,0.0,Lapped,rodriguez,2024-10-27,19.0
2024,20,bottas,sauber,15,14,0.0,Lapped,rodriguez,2024-10-27,15.0
2024,20,zhou,sauber,19,15,0.0,Lapped,rodriguez,2024-10-27,20.0
2024,20,lawson,rb,12,16,0.0,Lapped,rodriguez,2024-10-27,12.0
2024,20,perez,red_bull,18,17,0.0,Lapped,rodriguez,2024-10-27,18.0
2024,20,alonso,aston_martin,13,18,0.0,Retired,rodriguez,2024-10-27,13.0
2024,20,albon,williams,9,19,0.0,Retired,rodriguez,2024-10-27,9.0
2024,20,tsunoda,rb,11,20,0.0,Retired,rodriguez,2024-10-27,11.0
2024,21,max_verstappen,red_bull,17,1,26.0,Finished,interlagos,2024-11-03,12.0
2024,21,ocon,alpine,4,2,18.0,Finished,interlagos,2024-11-03,4.0
2024,21,gasly,alpine,13,3,15.0,Finished,interlagos,2024-11-03,15.0
2024,21,russell,mercedes,2,4,12.0,Finished,interlagos,2024-11-03,2.0
2024,21,leclerc,ferrari,6,5,10.0,Finished,interlagos,2024-11-03,6.0
2024,21,norris,mclaren,1,6,8.0,Finished,interlagos,2024-11-03,1.0
2024,21,tsunoda,rb,3,7,6.0,Finished,interlagos,2024-11-03,3.0
2024,21,piastri,mclaren,8,8,4.0,Finished,interlagos,2024-11-03,8.0
2024,21,lawson,rb,5,9,2.0,Finished,interlagos,2024-11-03,5.0
2024,21,hamilton,mercedes,14,10,1.0,Finished,interlagos,2024-11-03,16.0
2024,21,perez,red_bull,12,11,0.0,Finished,interlagos,2024-11-03,13.0
2024,21,bearman,haas,15,12,0.0,Finished,interlagos,2024-11-03,17.0
2024,21,bottas,sauber,11,13,0.0,Finished,interlagos,2024-11-03,11.0
2024,21,alonso,aston_martin,9,14,0.0,Finished,interlagos,2024-11-03,9.0
2024,21,zhou,sauber,19,15,0.0,Finished,interlagos,2024-11-03,20.0
2024,21,sainz,ferrari,20,16,0.0,Retired,interlagos,2024-11-03,14.0
2024,21,colapinto,williams,16,17,0.0,Retired,interlagos,2024-11-03,18.0
2024,21,albon,williams,7,18,0.0,Did not start,interlagos,2024-11-03,7.0
2024,21,stroll,aston_martin,10,19,0.0,Did not start,interlagos,2024-11-03,10.0
2024,21,hulkenberg,haas,18,20,0.0,Disqualified,interlagos,2024-11-03,19.0
2024,22,russell,mercedes,1,1,25.0,Finished,vegas,2024-11-23,1.0
2024,22,hamilton,mercedes,10,2,18.0,Finished,vegas,2024-11-23,10.0
2024,22,sainz,ferrari,2,3,15.0,Finished,vegas,2024-11-23,2.0
2024,22,leclerc,ferrari,4,4,12.0,Finished,vegas,2024-11-23,4.0
2024,22,max_verstappen,red_bull,5,5,10.0,Finished,vegas,2024-11-23,5.0
2024,22,norris,mclaren,6,6,9.0,Finished,vegas,2024-11-23,6.0
2024,22,piastri,mclaren,8,7,6.0,Finished,vegas,2024-11-23,8.0
2024,22,hulkenberg,haas,9,8,4.0,Finished,vegas,2024-11-23,9.0
2024,22,tsunoda,rb,7,9,2.0,Finished,vegas,2024-11-23,7.0
2024,22,perez,red_bull,15,10,1.0,Finished,vegas,2024-11-23,16.0
2024,22,alonso,aston_martin,16,11,0.0,Finished,vegas,2024-11-23,17.0
2024,22,kevin_magnussen,haas,12,12,0.0,Finished,vegas,2024-11-23,12.0
2024,22,zhou,sauber,13,13,0.0,Finished,vegas,2024-11-23,13.0
2024,22,colapinto,williams,20,14,0.0,Finished,vegas,2024-11-23,14.0
2024,22,stroll,aston_martin,18,15,0.0,Finished,vegas,2024-11-23,20.0
2024,22,lawson,rb,14,16,0.0,Finished,vegas,2024-11-23,15.0
2024,22,ocon,alpine,11,17,0.0,Lapped,vegas,2024-11-23,11.0
2024,22,bottas,sauber,19,18,0.0,Lapped,vegas,2024-11-23,19.0
2024,22,albon,williams,17,19,0.0,Retired,vegas,2024-11-23,18.0
2024,22,gasly,alpine,3,20,0.0,Retired,vegas,2024-11-23,3.0
2024,23,max_verstappen,red_bull,2,1,25.0,Finished,losail,2024-12-01,1.0
2024,23,leclerc,ferrari,5,2,18.0,Finished,losail,2024-12-01,5.0
2024,23,piastri,mclaren,4,3,15.0,Finished,losail,2024-12-01,4.0
2024,23,russell,mercedes,1,4,12.0,Finished,losail,2024-12-01,2.0
2024,23,gasly,alpine,11,5,10.0,Finished,losail,2024-12-01,11.0
2024,23,sainz,ferrari,7,6,8.0,Finished,losail,2024-12-01,7.0
2024,23,alonso,aston_martin,8,7,6.0,Finished,losail,2024-12-01,8.0
2024,23,zhou,sauber,12,8,4.0,Finished,losail,2024-12-01,12.0
2024,23,kevin_magnussen,haas,10,9,2.0,Finished,losail,2024-12-01,10.0
2024,23,norris,mclaren,3,10,2.0,Finished,losail,2024-12-01,3.0
2024,23,bottas,sauber,13,11,0.0,Finished,losail,2024-12-01,13.0
2024,23,hamilton,mercedes,6,12,0.0,Finished,losail,2024-12-01,6.0
2024,23,tsunoda,rb,14,13,0.0,Finished,losail,2024-12-01,14.0
2024,23,lawson,rb,17,14,0.0,Finished,losail,2024-12-01,17.0
2024,23,albon,williams,16,15,0.0,Lapped,losail,2024-12-01,16.0
2024,23,hulkenberg,haas,18,16,0.0,Retired,losail,2024-12-01,18.0
2024,23,perez,red_bull,9,17,0.0,Retired,losail,2024-12-01,9.0
2024,23,stroll,aston_martin,15,18,0.0,Retired,losail,2024-12-01,15.0
2024,23,colapinto,williams,19,19,0.0,Retired,losail,2024-12-01,19.0
2024,23,ocon,alpine,20,20,0.0,Retired,losail,2024-12-01,20.0
2024,24,norris,mclaren,1,1,25.0,Finished,yas_marina,2024-12-08,1.0
2024,24,sainz,ferrari,3,2,18.0,Finished,yas_marina,2024-12-08,3.0
2024,24,leclerc,ferrari,19,3,15.0,Finished,yas_marina,2024-12-08,14.0
2024,24,hamilton,mercedes,16,4,12.0,Finished,yas_marina,2024-12-08,18.0
2024,24,russell,mercedes,6,5,10.0,Finished,yas_marina,2024-12-08,7.0
2024,24,max_verstappen,red_bull,4,6,8.0,Finished,yas_marina,2024-12-08,5.0
2024,24,gasly,alpine,5,7,6.0,Finished,yas_marina,2024-12-08,6.0
2024,24,hulkenberg,haas,7,8,4.0,Finished,yas_marina,2024-12-08,4.0
2024,24,alonso,aston_martin,8,9,2.0,Finished,yas_marina,2024-12-08,8.0
2024,24,piastri,mclaren,2,10,1.0,Finished,yas_marina,2024-12-08,2.0
2024,24,albon,williams,18,11,0.0,Lapped,yas_marina,2024-12-08,16.0
2024,24,tsunoda,rb,11,12,0.0,Lapped,yas_marina,2024-12-08,11.0
2024,24,zhou,sauber,15,13,0.0,Lapped,yas_marina,2024-12-08,17.0
2024,24,stroll,aston_martin,13,14,0.0,Lapped,yas_marina,2024-12-08,13.0
2024,24,doohan,alpine,17,15,0.0,Lapped,yas_marina,2024-12-08,20.0
2024,24,kevin_magnussen,haas,14,16,0.0,Lapped,yas_marina,2024-12-08,15.0
2024,24,lawson,rb,12,17,0.0,Retired,yas_marina,2024-12-08,12.0
2024,24,bottas,sauber,9,18,0.0,Retired,yas_marina,2024-12-08,9.0
2024,24,colapinto,williams,20,19,0.0,Retired,yas_marina,2024-12-08,19.0
2024,24,perez,red_bull,10,20,0.0,Retired,yas_marina,2024-12-08,10.0
2025,1,norris,mclaren,1,1,25.0,Finished,albert_park,2025-03-16,1.0
2025,1,max_verstappen,red_bull,3,2,18.0,Finished,albert_park,2025-03-16,3.0
2025,1,russell,mercedes,4,3,15.0,Finished,albert_park,2025-03-16,4.0
2025,1,antonelli,mercedes,16,4,12.0,Finished,albert_park,2025-03-16,16.0
2025,1,albon,williams,6,5,10.0,Finished,albert_park,2025-03-16,6.0
2025,1,stroll,aston_martin,13,6,8.0,Finished,albert_park,2025-03-16,13.0
2025,1,hulkenberg,sauber,17,7,6.0,Finished,albert_park,2025-03-16,17.0
2025,1,leclerc,ferrari,7,8,4.0,Finished,albert_park,2025-03-16,7.0
2025,1,piastri,mclaren,2,9,2.0,Finished,albert_park,2025-03-16,2.0
2025,1,hamilton,ferrari,8,10,1.0,Finished,albert_park,2025-03-16,8.0
2025,1,gasly,alpine,9,11,0.0,Finished,albert_park,2025-03-16,9.0
2025,1,tsunoda,rb,5,12,0.0,Finished,albert_park,2025-03-16,5.0
2025,1,ocon,haas,19,13,0.0,Finished,albert_park,2025-03-16,19.0
2025,1,bearman,haas,20,14,0.0,Finished,albert_park,2025-03-16,20.0
2025,1,lawson,red_bull,18,15,0.0,Retired,albert_park,2025-03-16,18.0
2025,1,bortoleto,sauber,15,16,0.0,Retired,albert_park,2025-03-16,15.0
2025,1,alonso,aston_martin,12,17,0.0,Retired,albert_park,2025-03-16,12.0
2025,1,sainz,williams,10,18,0.0,Retired,albert_park,2025-03-16,10.0
2025,1,doohan,alpine,14,19,0.0,Retired,albert_park,2025-03-16,14.0
2025,1,hadjar,rb,11,20,0.0,Retired,albert_park,2025-03-16,11.0
2025,2,piastri,mclaren,1,1,25.0,Finished,shanghai,2025-03-23,1.0
2025,2,norris,mclaren,3,2,18.0,Finished,shanghai,2025-03-23,3.0
2025,2,russell,mercedes,2,3,15.0,Finished,shanghai,2025-03-23,2.0
2025,2,max_verstappen,red_bull,4,4,12.0,Finished,shanghai,2025-03-23,4.0
2025,2,ocon,haas,11,5,10.0,Finished,shanghai,2025-03-23,11.0
2025,2,antonelli,mercedes,8,6,8.0,Finished,shanghai,2025-03-23,8.0
2025,2,albon,williams,10,7,6.0,Finished,shanghai,2025-03-23,10.0
2025,2,bearman,haas,17,8,4.0,Finished,shanghai,2025-03-23,17.0
2025,2,stroll,aston_martin,14,9,2.0,Finished,shanghai,2025-03-23,14.0
2025,2,sainz,williams,15,10,1.0,Finished,shanghai,2025-03-23,15.0
2025,2,hadjar,rb,7,11,0.0,Finished,shanghai,2025-03-23,7.0
2025,2,lawson,red_bull,20,12,0.0,Finished,shanghai,2025-03-23,20.0
2025,2,doohan,alpine,18,13,0.0,Finished,shanghai,2025-03-23,18.0
2025,2,bortoleto,sauber,19,14,0.0,Lapped,shanghai,2025-03-23,19.0
2025,2,hulkenberg,sauber,12,15,0.0,Lapped,shanghai,2025-03-23,12.0
2025,2,tsunoda,rb,9,16,0.0,Lapped,shanghai,2025-03-23,9.0
2025,2,alonso,aston_martin,13,17,0.0,Retired,shanghai,2025-03-23,13.0
2025,2,leclerc,ferrari,6,18,0.0,Disqualified,shanghai,2025-03-23,6.0
2025,2,hamilton,ferrari,5,19,0.0,Disqualified,shanghai,2025-03-23,5.0
2025,2,gasly,alpine,16,20,0.0,Disqualified,shanghai,2025-03-23,16.0
2025,3,max_verstappen,red_bull,1,1,25.0,Finished,suzuka,2025-04-06,1.0
2025,3,norris,mclaren,2,2,18.0,Finished,suzuka,2025-04-06,2.0
2025,3,piastri,mclaren,3,3,15.0,Finished,suzuka,2025-04-06,3.0
2025,3,leclerc,ferrari,4,4,12.0,Finished,suzuka,2025-04-06,4.0
2025,3,russell,mercedes,5,5,10.0,Finished,suzuka,2025-04-06,5.0
2025,3,antonelli,mercedes,6,6,8.0,Finished,suzuka,2025-04-06,6.0
2025,3,hamilton,ferrari,8,7,6.0,Finished,suzuka,2025-04-06,8.0
2025,3,hadjar,rb,7,8,4.0,Finished,suzuka,2025-04-06,7.0
2025,3,albon,williams,9,9,2.0,Finished,suzuka,2025-04-06,9.0
2025,3,bearman,haas,10,10,1.0,Finished,suzuka,2025-04-06,10.0
2025,3,alonso,aston_martin,12,11,0.0,Finished,suzuka,2025-04-06,13.0
2025,3,tsunoda,red_bull,14,12,0.0,Finished,suzuka,2025-04-06,15.0
2025,3,gasly,alpine,11,13,0.0,Finished,suzuka,2025-04-06,11.0
2025,3,sainz,williams,15,14,0.0,Finished,suzuka,2025-04-06,12.0
2025,3,doohan,alpine,19,15,0.0,Finished,suzuka,2025-04-06,19.0
2025,3,hulkenberg,sauber,16,16,0.0,Finished,suzuka,2025-04-06,16.0
2025,3,lawson,rb,13,17,0.0,Finished,suzuka,2025-04-06,14.0
2025,3,ocon,haas,18,18,0.0,Finished,suzuka,2025-04-06,18.0
2025,3,bortoleto,sauber,17,19,0.0,Finished,suzuka,2025-04-06,17.0
2025,3,stroll,aston_martin,20,20,0.0,Lapped,suzuka,2025-04-06,20.0
2025,4,piastri,mclaren,1,1,25.0,Finished,bahrain,2025-04-13,1.0
2025,4,russell,mercedes,3,2,18.0,Finished,bahrain,2025-04-13,2.0
2025,4,norris,mclaren,6,3,15.0,Finished,bahrain,2025-04-13,6.0
2025,4,leclerc,ferrari,2,4,12.0,Finished,bahrain,2025-04-13,3.0
2025,4,hamilton,ferrari,9,5,10.0,Finished,bahrain,2025-04-13,9.0
2025,4,max_verstappen,red_bull,7,6,8.0,Finished,bahrain,2025-04-13,7.0
2025,4,gasly,alpine,4,7,6.0,Finished,bahrain,2025-04-13,5.0
2025,4,ocon,haas,14,8,4.0,Finished,bahrain,2025-04-13,14.0
2025,4,tsunoda,red_bull,10,9,2.0,Finished,bahrain,2025-04-13,10.0
2025,4,bearman,haas,20,10,1.0,Finished,bahrain,2025-04-13,20.0
2025,4,antonelli,mercedes,5,11,0.0,Finished,bahrain,2025-04-13,4.0
2025,4,albon,williams,15,12,0.0,Finished,bahrain,2025-04-13,15.0
2025,4,hadjar,rb,12,13,0.0,Finished,bahrain,2025-04-13,12.0
2025,4,doohan,alpine,11,14,0.0,Finished,bahrain,2025-04-13,11.0
2025,4,alonso,aston_martin,13,15,0.0,Finished,bahrain,2025-04-13,13.0
2025,4,lawson,rb,17,16,0.0,Finished,bahrain,2025-04-13,17.0
2025,4,stroll,aston_martin,19,17,0.0,Finished,bahrain,2025-04-13,19.0
2025,4,bortoleto,sauber,18,18,0.0,Finished,bahrain,2025-04-13,18.0
2025,4,sainz,williams,8,19,0.0,Retired,bahrain,2025-04-13,8.0
2025,4,hulkenberg,sauber,16,20,0.0,Disqualified,bahrain,2025-04-13,16.0
2025,5,piastri,mclaren,2,1,25.0,Finished,jeddah,2025-04-20,2.0
2025,5,max_verstappen,red_bull,1,2,18.0,Finished,jeddah,2025-04-20,1.0
2025,5,leclerc,ferrari,4,3,15.0,Finished,jeddah,2025-04-20,4.0
2025,5,norris,mclaren,10,4,12.0,Finished,jeddah,2025-04-20,10.0
2025,5,russell,mercedes,3,5,10.0,Finished,jeddah,2025-04-20,3.0
2025,5,antonelli,mercedes,5,6,8.0,Finished,jeddah,2025-04-20,5.0
2025,5,hamilton,ferrari,7,7,6.0,Finished,jeddah,2025-04-20,7.0
2025,5,sainz,williams,6,8,4.0,Finished,jeddah,2025-04-20,6.0
2025,5,albon,williams,11,9,2.0,Finished,jeddah,2025-04-20,11.0
2025,5,hadjar,rb,14,10,1.0,Finished,jeddah,2025-04-20,14.0
2025,5,alonso,aston_martin,13,11,0.0,Finished,jeddah,2025-04-20,13.0
2025,5,lawson,rb,12,12,0.0,Finished,jeddah,2025-04-20,12.0
2025,5,bearman,haas,15,13,0.0,Finished,jeddah,2025-04-20,15.0
2025,5,ocon,haas,19,14,0.0,Finished,jeddah,2025-04-20,19.0
2025,5,hulkenberg,sauber,18,15,0.0,Lapped,jeddah,2025-04-20,18.0
2025,5,stroll,aston_martin,16,16,0.0,Lapped,jeddah,2025-04-20,16.0
2025,5,doohan,alpine,17,17,0.0,Lapped,jeddah,2025-04-20,17.0
2025,5,bortoleto,sauber,20,18,0.0,Lapped,jeddah,2025-04-20,20.0
2025,5,tsunoda,red_bull,8,19,0.0,Retired,jeddah,2025-04-20,8.0
